target_index,target_total,target,model_order,pdb_model_id,csv_model,pdb_id,score,predicted_fnat,dockq,fnat,lrms,irms,classification,identification
28,113,S-T071.3,24,237,4,S-T071.3_model_23,0.898,0.898,0.0551,0.1,39.1932,10.3663,incorrect,T71_S08.M04
28,113,S-T071.3,25,238,5,S-T071.3_model_24,-1000000000.0,-1000000000.0,0.1034,0.0,13.9719,7.3459,incorrect,T71_S08.M05
28,113,S-T071.3,26,239,6,S-T071.3_model_25,0.395,0.395,0.0702,0.0,17.4012,11.0896,incorrect,T71_S08.M06
28,113,S-T071.3,27,240,7,S-T071.3_model_26,0.908,0.908,0.0931,0.0,15.5174,6.6538,incorrect,T71_S08.M07
28,113,S-T071.3,28,241,8,S-T071.3_model_27,1.013,1.013,0.0319,0.0,31.6023,8.7891,incorrect,T71_S08.M08
28,113,S-T071.3,29,242,9,S-T071.3_model_28,0.302,0.302,0.0497,0.025,28.0161,7.3781,incorrect,T71_S08.M09
28,113,S-T071.3,30,243,10,S-T071.3_model_29,1.53,1.53,0.0139,0.0,49.0223,13.2714,incorrect,T71_S08.M10
28,113,S-T071.3,31,244,1,S-T071.3_model_30,1.5,1.5,0.4811,0.6,7.5534,2.379,acceptable,T71_S12.M01
28,113,S-T071.3,32,245,2,S-T071.3_model_31,0.931,0.931,0.0317,0.0,32.2191,8.5241,incorrect,T71_S12.M02
28,113,S-T071.3,33,246,3,S-T071.3_model_32,0.075,0.075,0.0881,0.075,27.0571,4.5118,incorrect,T71_S12.M03
28,113,S-T071.3,34,247,4,S-T071.3_model_33,1.093,1.093,0.014,0.0,53.183,11.3848,incorrect,T71_S12.M04
28,113,S-T071.3,35,248,5,S-T071.3_model_34,1.315,1.315,0.0325,0.0,31.7824,8.4402,incorrect,T71_S12.M05
28,113,S-T071.3,36,249,6,S-T071.3_model_35,0.809,0.809,0.2362,0.35,17.0801,3.4341,acceptable,T71_S12.M06
28,113,S-T071.3,37,250,7,S-T071.3_model_36,1.257,1.257,0.1787,0.225,15.1441,5.3999,incorrect,T71_S12.M07
28,113,S-T071.3,38,251,8,S-T071.3_model_37,1.521,1.521,0.0401,0.0,27.2657,8.2874,incorrect,T71_S12.M08
28,113,S-T071.3,39,252,9,S-T071.3_model_38,1.047,1.047,0.0116,0.0,54.7478,14.0937,incorrect,T71_S12.M09
28,113,S-T071.3,40,253,10,S-T071.3_model_39,0.867,0.867,0.0873,0.125,25.62,7.5819,incorrect,T71_S12.M10
28,113,S-T071.3,41,254,1,S-T071.3_model_40,1.362,1.362,0.0227,0.0,37.8062,10.5332,incorrect,T71_S14.M01
28,113,S-T071.3,42,255,2,S-T071.3_model_41,0.004,0.004,0.0174,0.0,40.9227,14.3918,incorrect,T71_S14.M02
28,113,S-T071.3,43,256,3,S-T071.3_model_42,0.149,0.149,0.0434,0.0,26.3744,7.7634,incorrect,T71_S14.M03
28,113,S-T071.3,44,257,4,S-T071.3_model_43,1.3,1.3,0.0191,0.0,42.4681,10.8515,incorrect,T71_S14.M04
28,113,S-T071.3,45,258,5,S-T071.3_model_44,1.567,1.567,0.0227,0.0,37.605,10.6471,incorrect,T71_S14.M05
28,113,S-T071.3,46,259,6,S-T071.3_model_45,1.225,1.225,0.0216,0.0,38.7324,10.8183,incorrect,T71_S14.M06
28,113,S-T071.3,47,260,7,S-T071.3_model_46,0.719,0.719,0.1065,0.125,20.711,6.5086,incorrect,T71_S14.M07
28,113,S-T071.3,48,261,8,S-T071.3_model_47,1.409,1.409,0.0162,0.0,45.2144,12.3469,incorrect,T71_S14.M08
28,113,S-T071.3,49,262,9,S-T071.3_model_48,0.155,0.155,0.0225,0.0,35.097,13.5022,incorrect,T71_S14.M09
28,113,S-T071.3,50,263,10,S-T071.3_model_49,0.959,0.959,0.1052,0.0,15.1404,5.2334,incorrect,T71_S14.M10
28,113,S-T071.3,51,264,1,S-T071.3_model_50,0.438,0.438,0.0794,0.075,23.0551,7.0392,incorrect,T71_S17.M01
28,113,S-T071.3,52,265,2,S-T071.3_model_51,0.618,0.618,0.0381,0.0,29.5735,7.5548,incorrect,T71_S17.M02
28,113,S-T071.3,53,266,3,S-T071.3_model_52,0.207,0.207,0.0425,0.0,26.8605,7.7187,incorrect,T71_S17.M03
28,113,S-T071.3,54,267,4,S-T071.3_model_53,0.102,0.102,0.0178,0.0,40.1327,14.5735,incorrect,T71_S17.M04
28,113,S-T071.3,55,268,5,S-T071.3_model_54,1.068,1.068,0.0115,0.0,53.4398,14.98,incorrect,T71_S17.M05
28,113,S-T071.3,56,269,6,S-T071.3_model_55,0.008,0.008,0.0201,0.0,39.7876,11.5425,incorrect,T71_S17.M06
28,113,S-T071.3,57,270,7,S-T071.3_model_56,0.943,0.943,0.039,0.0,25.4447,11.5802,incorrect,T71_S17.M07
28,113,S-T071.3,58,271,8,S-T071.3_model_57,1.423,1.423,0.0559,0.0,23.1795,6.5891,incorrect,T71_S17.M08
28,113,S-T071.3,59,272,9,S-T071.3_model_58,0.621,0.621,0.0542,0.0,20.9294,10.2316,incorrect,T71_S17.M09
28,113,S-T071.3,60,273,10,S-T071.3_model_59,0.749,0.749,0.0404,0.0,27.6123,7.9092,incorrect,T71_S17.M10
28,113,S-T071.3,61,274,1,S-T071.3_model_60,1.901,1.901,0.0117,0.0,54.7955,13.9099,incorrect,T71_S19.M01
28,113,S-T071.3,62,275,2,S-T071.3_model_61,1.202,1.202,0.0181,0.0,41.0759,13.0214,incorrect,T71_S19.M02
28,113,S-T071.3,63,276,3,S-T071.3_model_62,0.052,0.052,0.0174,0.0,42.5216,12.7503,incorrect,T71_S19.M03
28,113,S-T071.3,64,277,4,S-T071.3_model_63,1.285,1.285,0.0183,0.0,41.1014,12.6239,incorrect,T71_S19.M04
28,113,S-T071.3,65,278,5,S-T071.3_model_64,1.883,1.883,0.015,0.0,46.3354,13.3726,incorrect,T71_S19.M05
28,113,S-T071.3,66,279,6,S-T071.3_model_65,1.965,1.965,0.0116,0.0,54.9341,13.9509,incorrect,T71_S19.M06
28,113,S-T071.3,67,280,7,S-T071.3_model_66,1.454,1.454,0.0165,0.0,43.6889,13.0163,incorrect,T71_S19.M07
28,113,S-T071.3,68,281,8,S-T071.3_model_67,0.116,0.116,0.0152,0.0,43.3571,15.9929,incorrect,T71_S19.M08
28,113,S-T071.3,69,282,9,S-T071.3_model_68,0.234,0.234,0.0164,0.0,41.7194,15.3728,incorrect,T71_S19.M09
28,113,S-T071.3,70,283,10,S-T071.3_model_69,0.217,0.217,0.0187,0.0,39.5707,13.6109,incorrect,T71_S19.M10
28,113,S-T071.3,71,284,1,S-T071.3_model_70,0.84,0.84,0.0395,0.0,27.9516,8.0081,incorrect,T71_S20.M01
28,113,S-T071.3,72,285,2,S-T071.3_model_71,0.992,0.992,0.0391,0.0,28.0247,8.1046,incorrect,T71_S20.M02
28,113,S-T071.3,73,286,3,S-T071.3_model_72,0.642,0.642,0.0754,0.075,24.3702,7.1035,incorrect,T71_S20.M03
28,113,S-T071.3,74,287,4,S-T071.3_model_73,0.71,0.71,0.0754,0.075,24.3707,7.0884,incorrect,T71_S20.M04
28,113,S-T071.3,75,288,5,S-T071.3_model_74,0.819,0.819,0.325,0.325,8.8199,3.3313,acceptable,T71_S20.M05
28,113,S-T071.3,76,289,6,S-T071.3_model_75,0.815,0.815,0.265,0.3,11.8676,3.4897,acceptable,T71_S20.M06
28,113,S-T071.3,77,290,7,S-T071.3_model_76,1.117,1.117,0.0568,0.0,23.1383,6.4471,incorrect,T71_S20.M07
28,113,S-T071.3,78,291,8,S-T071.3_model_77,0.275,0.275,0.0516,0.0,24.4701,6.7459,incorrect,T71_S20.M08
28,113,S-T071.3,79,292,9,S-T071.3_model_78,1.108,1.108,0.0602,0.0,22.0015,6.4942,incorrect,T71_S20.M09
28,113,S-T071.3,80,293,10,S-T071.3_model_79,0.374,0.374,0.0783,0.05,20.6161,7.3893,incorrect,T71_S20.M10
28,113,S-T071.3,81,294,1,S-T071.3_model_80,1.049,1.049,0.1297,0.15,20.1292,4.8352,incorrect,T71_S21.M01
28,113,S-T071.3,82,295,2,S-T071.3_model_81,1.644,1.644,0.0716,0.05,26.2498,5.4669,incorrect,T71_S21.M02
28,113,S-T071.3,83,296,3,S-T071.3_model_82,0.298,0.298,0.1188,0.175,21.2607,7.0171,incorrect,T71_S21.M03
28,113,S-T071.3,84,297,4,S-T071.3_model_83,1.122,1.122,0.0348,0.0,30.0319,8.4878,incorrect,T71_S21.M04
28,113,S-T071.3,85,298,5,S-T071.3_model_84,0.93,0.93,0.0686,0.025,21.3409,7.0089,incorrect,T71_S21.M05
28,113,S-T071.3,86,299,6,S-T071.3_model_85,0.934,0.934,0.0985,0.1,20.9946,6.2419,incorrect,T71_S21.M06
28,113,S-T071.3,87,300,7,S-T071.3_model_86,0.648,0.648,0.0229,0.0,36.1963,11.6352,incorrect,T71_S21.M07
28,113,S-T071.3,88,301,8,S-T071.3_model_87,1.19,1.19,0.0283,0.0,35.5771,8.4159,incorrect,T71_S21.M08
28,113,S-T071.3,89,302,9,S-T071.3_model_88,0.798,0.798,0.0869,0.125,25.7332,7.6065,incorrect,T71_S21.M09
28,113,S-T071.3,90,303,10,S-T071.3_model_89,1.664,1.664,0.4911,0.625,7.6866,2.3014,acceptable,T71_S21.M10
28,113,S-T071.3,91,304,1,S-T071.3_model_90,0.73,0.73,0.0344,0.0,26.9324,13.251,incorrect,T71_S23.M01
28,113,S-T071.3,92,305,2,S-T071.3_model_91,0.73,0.73,0.0344,0.0,26.9324,13.251,incorrect,T71_S23.M02
28,113,S-T071.3,93,306,3,S-T071.3_model_92,0.057,0.057,0.0344,0.0,26.9324,13.251,incorrect,T71_S23.M03
28,113,S-T071.3,94,307,4,S-T071.3_model_93,0.69,0.69,0.0146,0.0,43.9941,16.9326,incorrect,T71_S23.M04
28,113,S-T071.3,95,308,5,S-T071.3_model_94,0.69,0.69,0.0146,0.0,43.9941,16.9326,incorrect,T71_S23.M05
28,113,S-T071.3,96,309,6,S-T071.3_model_95,1.36,1.36,0.0188,0.0,41.1545,11.9118,incorrect,T71_S23.M06
28,113,S-T071.3,97,310,7,S-T071.3_model_96,1.023,1.023,0.0388,0.0,28.3397,8.0055,incorrect,T71_S23.M07
28,113,S-T071.3,98,311,8,S-T071.3_model_97,1.176,1.176,0.0187,0.0,41.3156,11.9629,incorrect,T71_S23.M08
28,113,S-T071.3,99,312,9,S-T071.3_model_98,1.808,1.808,0.0116,0.0,54.9214,14.0045,incorrect,T71_S23.M09
28,113,S-T071.3,100,313,10,S-T071.3_model_99,1.92,1.92,0.0116,0.0,54.9636,13.9584,incorrect,T71_S23.M10
28,113,S-T071.3,101,314,1,S-T071.3_model_100,0.155,0.155,0.0788,0.0,16.6315,8.6174,incorrect,T71_S24.M01
28,113,S-T071.3,102,315,2,S-T071.3_model_101,0.713,0.713,0.0686,0.0,20.4406,6.022,incorrect,T71_S24.M02
28,113,S-T071.3,103,316,3,S-T071.3_model_102,0.054,0.054,0.0686,0.0,20.4439,6.0242,incorrect,T71_S24.M03
28,113,S-T071.3,104,317,4,S-T071.3_model_103,0.587,0.587,0.0369,0.0,25.8751,12.9023,incorrect,T71_S24.M04
28,113,S-T071.3,105,318,5,S-T071.3_model_104,0.615,0.615,0.0368,0.0,28.7013,8.5528,incorrect,T71_S24.M05
28,113,S-T071.3,106,319,6,S-T071.3_model_105,0.502,0.502,0.1162,0.125,18.3518,6.75,incorrect,T71_S24.M06
28,113,S-T071.3,107,320,7,S-T071.3_model_106,0.018,0.018,0.0669,0.0,20.4935,6.2879,incorrect,T71_S24.M07
28,113,S-T071.3,108,321,8,S-T071.3_model_107,0.499,0.499,0.0369,0.0,28.6569,8.5556,incorrect,T71_S24.M08
28,113,S-T071.3,109,322,9,S-T071.3_model_108,0.528,0.528,0.0367,0.0,25.9503,12.9173,incorrect,T71_S24.M09
28,113,S-T071.3,110,323,10,S-T071.3_model_109,0.499,0.499,0.0369,0.0,28.6569,8.5556,incorrect,T71_S24.M10
28,113,S-T071.3,111,324,1,S-T071.3_model_110,1.308,1.308,0.0104,0.0,55.8073,16.1163,incorrect,T71_S28.M01
28,113,S-T071.3,112,325,1,S-T071.3_model_111,0.586,0.586,0.0313,0.0,28.3692,13.9711,incorrect,T71_S31.M01
28,113,S-T071.3,113,326,2,S-T071.3_model_112,0.262,0.262,0.0169,0.0,41.4158,14.7801,incorrect,T71_S31.M02
28,113,S-T071.3,114,327,3,S-T071.3_model_113,1.113,1.113,0.0386,0.0,28.4822,7.9746,incorrect,T71_S31.M03
28,113,S-T071.3,115,328,4,S-T071.3_model_114,-1000000000.0,-1000000000.0,0.0812,0.0,16.3528,8.3831,incorrect,T71_S31.M04
28,113,S-T071.3,116,329,5,S-T071.3_model_115,0.642,0.642,0.0181,0.0,41.1531,12.8245,incorrect,T71_S31.M05
28,113,S-T071.3,117,330,6,S-T071.3_model_116,0.668,0.668,0.0183,0.0,43.138,11.2771,incorrect,T71_S31.M06
28,113,S-T071.3,118,331,7,S-T071.3_model_117,-1000000000.0,-1000000000.0,0.1016,0.0,14.1613,7.3662,incorrect,T71_S31.M07
28,113,S-T071.3,119,332,8,S-T071.3_model_118,0.885,0.885,0.0146,0.0,44.0578,16.9481,incorrect,T71_S31.M08
28,113,S-T071.3,120,333,9,S-T071.3_model_119,1.087,1.087,0.0182,0.0,39.3802,14.8977,incorrect,T71_S31.M09
28,113,S-T071.3,121,334,10,S-T071.3_model_120,0.512,0.512,0.0894,0.0,16.1536,6.4501,incorrect,T71_S31.M10
28,113,S-T071.3,122,335,1,S-T071.3_model_121,0.91,0.91,0.0389,0.0,27.8391,8.3338,incorrect,T71_S32.M01
28,113,S-T071.3,123,336,2,S-T071.3_model_122,1.601,1.601,0.0581,0.0,22.6163,6.4952,incorrect,T71_S32.M02
28,113,S-T071.3,124,337,3,S-T071.3_model_123,1.077,1.077,0.0582,0.0,22.6704,6.4456,incorrect,T71_S32.M03
28,113,S-T071.3,125,338,4,S-T071.3_model_124,0.311,0.311,0.3469,0.6,16.5777,2.7254,acceptable,T71_S32.M04
28,113,S-T071.3,126,339,5,S-T071.3_model_125,0.194,0.194,0.0466,0.0,26.5873,6.7574,incorrect,T71_S32.M05
28,113,S-T071.3,127,340,6,S-T071.3_model_126,1.137,1.137,0.0208,0.0,38.7994,11.5619,incorrect,T71_S32.M06
28,113,S-T071.3,128,341,7,S-T071.3_model_127,1.437,1.437,0.0388,0.0,28.1306,8.1625,incorrect,T71_S32.M07
28,113,S-T071.3,129,342,8,S-T071.3_model_128,1.178,1.178,0.0616,0.0,22.0694,6.1727,incorrect,T71_S32.M08
28,113,S-T071.3,130,343,9,S-T071.3_model_129,0.998,0.998,0.0277,0.0,33.2031,10.131,incorrect,T71_S32.M09
28,113,S-T071.3,131,344,10,S-T071.3_model_130,1.137,1.137,0.0382,0.0,28.3486,8.2273,incorrect,T71_S32.M10
29,113,S-T072.1,1,235,1,S-T072.1_model_0,4.003,4.003,0.0412,0.0462,31.6224,14.9015,incorrect,T72_S01.M01
29,113,S-T072.1,2,236,2,S-T072.1_model_1,2.261,2.261,0.028,0.0154,33.7597,15.6509,incorrect,T72_S01.M02
29,113,S-T072.1,11,245,1,S-T072.1_model_10,1.971,1.971,0.2943,0.3231,8.6797,5.4522,acceptable,T72_S07.M01
29,113,S-T072.1,101,335,1,S-T072.1_model_100,2.608,2.608,0.0623,0.0,19.1255,10.0312,incorrect,T72_S24.M01
29,113,S-T072.1,102,336,2,S-T072.1_model_101,1.695,1.695,0.0078,0.0,63.69,19.4294,incorrect,T72_S24.M02
29,113,S-T072.1,103,337,3,S-T072.1_model_102,2.545,2.545,0.0583,0.0,19.9201,10.2639,incorrect,T72_S24.M03
29,113,S-T072.1,104,338,4,S-T072.1_model_103,1.544,1.544,0.0078,0.0,63.6762,19.2715,incorrect,T72_S24.M04
29,113,S-T072.1,105,339,5,S-T072.1_model_104,1.712,1.712,0.0507,0.0,21.5569,11.1832,incorrect,T72_S24.M05
29,113,S-T072.1,106,340,6,S-T072.1_model_105,1.566,1.566,0.0078,0.0,63.9402,19.2111,incorrect,T72_S24.M06
29,113,S-T072.1,107,341,7,S-T072.1_model_106,2.174,2.174,0.0225,0.0,35.5089,12.8472,incorrect,T72_S24.M07
29,113,S-T072.1,108,342,8,S-T072.1_model_107,1.992,1.992,0.0235,0.0,34.6234,12.708,incorrect,T72_S24.M08
29,113,S-T072.1,109,343,9,S-T072.1_model_108,2.075,2.075,0.0226,0.0,35.4838,12.7835,incorrect,T72_S24.M09
29,113,S-T072.1,110,344,10,S-T072.1_model_109,1.278,1.278,0.0171,0.0,39.1431,18.6943,incorrect,T72_S24.M10
29,113,S-T072.1,12,246,2,S-T072.1_model_11,1.857,1.857,0.0234,0.0,34.8003,12.693,incorrect,T72_S07.M02
29,113,S-T072.1,111,345,1,S-T072.1_model_110,0.831,0.831,0.1607,0.0154,10.2998,5.8618,incorrect,T72_S31.M01
29,113,S-T072.1,112,346,2,S-T072.1_model_111,2.02,2.02,0.056,0.0923,32.1698,14.6953,incorrect,T72_S31.M02
29,113,S-T072.1,113,347,3,S-T072.1_model_112,1.593,1.593,0.0396,0.0462,32.267,17.0236,incorrect,T72_S31.M03
29,113,S-T072.1,114,348,4,S-T072.1_model_113,1.224,1.224,0.059,0.0923,30.0365,14.5827,incorrect,T72_S31.M04
29,113,S-T072.1,115,349,5,S-T072.1_model_114,0.695,0.695,0.0131,0.0,47.3118,16.61,incorrect,T72_S31.M05
29,113,S-T072.1,116,350,6,S-T072.1_model_115,1.284,1.284,0.0618,0.0154,19.8626,12.0949,incorrect,T72_S31.M06
29,113,S-T072.1,117,351,7,S-T072.1_model_116,1.479,1.479,0.0849,0.1692,29.7217,14.9672,incorrect,T72_S31.M07
29,113,S-T072.1,118,352,8,S-T072.1_model_117,1.636,1.636,0.3113,0.3846,8.8134,5.5797,acceptable,T72_S31.M08
29,113,S-T072.1,119,353,9,S-T072.1_model_118,0.696,0.696,0.0622,0.0,19.2561,9.6756,incorrect,T72_S31.M09
29,113,S-T072.1,120,354,10,S-T072.1_model_119,1.204,1.204,0.0127,0.0,45.4717,22.359,incorrect,T72_S31.M10
29,113,S-T072.1,13,247,3,S-T072.1_model_12,1.297,1.297,0.0187,0.0,43.0813,10.9075,incorrect,T72_S07.M03
29,113,S-T072.1,121,355,1,S-T072.1_model_120,1.389,1.389,0.0053,0.0,85.3468,19.2987,incorrect,T72_S32.M01
29,113,S-T072.1,122,356,2,S-T072.1_model_121,1.359,1.359,0.0053,0.0,85.3355,19.182,incorrect,T72_S32.M02
29,113,S-T072.1,123,357,3,S-T072.1_model_122,1.579,1.579,0.0053,0.0,85.1457,19.2526,incorrect,T72_S32.M03
29,113,S-T072.1,124,358,4,S-T072.1_model_123,1.412,1.412,0.0054,0.0,84.9162,19.08,incorrect,T72_S32.M04
29,113,S-T072.1,125,359,5,S-T072.1_model_124,1.47,1.47,0.0053,0.0,84.9761,19.1906,incorrect,T72_S32.M05
29,113,S-T072.1,126,360,6,S-T072.1_model_125,1.498,1.498,0.0053,0.0,85.2799,19.2113,incorrect,T72_S32.M06
29,113,S-T072.1,127,361,7,S-T072.1_model_126,1.213,1.213,0.1212,0.2245,22.6565,11.9276,incorrect,T72_S32.M07
29,113,S-T072.1,128,362,8,S-T072.1_model_127,1.276,1.276,0.0264,0.0,30.322,18.8484,incorrect,T72_S32.M08
29,113,S-T072.1,129,363,9,S-T072.1_model_128,1.406,1.406,0.0263,0.0,30.3412,18.8785,incorrect,T72_S32.M09
29,113,S-T072.1,130,364,10,S-T072.1_model_129,1.584,1.584,0.0053,0.0,85.2772,19.1953,incorrect,T72_S32.M10
29,113,S-T072.1,14,248,4,S-T072.1_model_13,0.855,0.855,0.0558,0.0923,36.5214,9.64,incorrect,T72_S07.M04
29,113,S-T072.1,15,249,5,S-T072.1_model_14,0.712,0.712,0.0635,0.0,19.0738,9.4065,incorrect,T72_S07.M05
29,113,S-T072.1,16,250,6,S-T072.1_model_15,2.004,2.004,0.0624,0.0,19.098,10.0267,incorrect,T72_S07.M06
29,113,S-T072.1,17,251,7,S-T072.1_model_16,0.792,0.792,0.0197,0.0,42.0748,10.4989,incorrect,T72_S07.M07
29,113,S-T072.1,18,252,8,S-T072.1_model_17,0.633,0.633,0.1467,0.1538,14.5287,8.3473,incorrect,T72_S07.M08
29,113,S-T072.1,19,253,9,S-T072.1_model_18,1.712,1.712,0.0452,0.0,23.2662,11.1314,incorrect,T72_S07.M09
29,113,S-T072.1,20,254,10,S-T072.1_model_19,1.568,1.568,0.0053,0.0,85.0047,19.1972,incorrect,T72_S07.M10
29,113,S-T072.1,3,237,3,S-T072.1_model_2,1.74,1.74,0.0396,0.0462,32.2835,17.0582,incorrect,T72_S01.M03
29,113,S-T072.1,21,255,1,S-T072.1_model_20,0.974,0.974,0.0598,0.0,20.8114,7.7079,incorrect,T72_S08.M01
29,113,S-T072.1,22,256,2,S-T072.1_model_21,1.925,1.925,0.0666,0.0,18.4296,9.4976,incorrect,T72_S08.M02
29,113,S-T072.1,23,257,3,S-T072.1_model_22,1.052,1.052,0.0097,0.0,58.3749,16.3892,incorrect,T72_S08.M03
29,113,S-T072.1,24,258,4,S-T072.1_model_23,0.816,0.816,0.0045,0.0,79.0937,32.4151,incorrect,T72_S08.M04
29,113,S-T072.1,25,259,5,S-T072.1_model_24,1.408,1.408,0.0308,0.0308,35.3154,18.2651,incorrect,T72_S08.M05
29,113,S-T072.1,26,260,6,S-T072.1_model_25,1.741,1.741,0.0103,0.0,53.6255,18.9166,incorrect,T72_S08.M06
29,113,S-T072.1,27,261,7,S-T072.1_model_26,1.215,1.215,0.0142,0.0,43.8133,18.9772,incorrect,T72_S08.M07
29,113,S-T072.1,28,262,8,S-T072.1_model_27,1.241,1.241,0.0129,0.0,46.9473,17.805,incorrect,T72_S08.M08
29,113,S-T072.1,29,263,9,S-T072.1_model_28,0.848,0.848,0.0265,0.0,30.607,16.881,incorrect,T72_S08.M09
29,113,S-T072.1,30,264,10,S-T072.1_model_29,1.292,1.292,0.0074,0.0,65.629,19.892,incorrect,T72_S08.M10
29,113,S-T072.1,4,238,4,S-T072.1_model_3,1.771,1.771,0.3079,0.3846,8.9898,5.5999,acceptable,T72_S01.M04
29,113,S-T072.1,31,265,1,S-T072.1_model_30,1.269,1.269,0.2134,0.3158,13.801,6.588,incorrect,T72_S12.M01
29,113,S-T072.1,32,266,2,S-T072.1_model_31,1.409,1.409,0.2313,0.3421,13.1321,6.1227,incorrect,T72_S12.M02
29,113,S-T072.1,33,267,3,S-T072.1_model_32,1.167,1.167,0.082,0.0263,17.9998,7.6142,incorrect,T72_S12.M03
29,113,S-T072.1,34,268,4,S-T072.1_model_33,1.068,1.068,0.2632,0.4211,13.1439,5.3242,incorrect,T72_S12.M04
29,113,S-T072.1,35,269,5,S-T072.1_model_34,1.195,1.195,0.0923,0.1053,20.5976,9.1924,incorrect,T72_S12.M05
29,113,S-T072.1,36,270,6,S-T072.1_model_35,1.171,1.171,0.2862,0.4737,13.7945,4.2716,incorrect,T72_S12.M06
29,113,S-T072.1,37,271,7,S-T072.1_model_36,0.9,0.9,0.0533,0.0789,30.2029,17.2577,incorrect,T72_S12.M07
29,113,S-T072.1,38,272,8,S-T072.1_model_37,0.974,0.974,0.0335,0.0,26.9474,14.8287,incorrect,T72_S12.M08
29,113,S-T072.1,39,273,9,S-T072.1_model_38,0.962,0.962,0.0075,0.0,61.333,24.9312,incorrect,T72_S12.M09
29,113,S-T072.1,40,274,10,S-T072.1_model_39,1.276,1.276,0.0072,0.0,69.1926,18.0811,incorrect,T72_S12.M10
29,113,S-T072.1,5,239,5,S-T072.1_model_4,2.346,2.346,0.0633,0.0,18.9326,9.9417,incorrect,T72_S01.M05
29,113,S-T072.1,41,275,1,S-T072.1_model_40,1.151,1.151,0.0239,0.0,31.8045,20.9895,incorrect,T72_S14.M01
29,113,S-T072.1,42,276,2,S-T072.1_model_41,1.039,1.039,0.0219,0.0,34.2977,16.962,incorrect,T72_S14.M02
29,113,S-T072.1,43,277,3,S-T072.1_model_42,1.316,1.316,0.0544,0.0612,26.5778,15.5843,incorrect,T72_S14.M03
29,113,S-T072.1,44,278,4,S-T072.1_model_43,1.045,1.045,0.0464,0.0204,24.649,13.2493,incorrect,T72_S14.M04
29,113,S-T072.1,45,279,5,S-T072.1_model_44,1.06,1.06,0.2897,0.1837,7.2921,4.2802,acceptable,T72_S14.M05
29,113,S-T072.1,46,280,6,S-T072.1_model_45,1.475,1.475,0.0258,0.0,30.423,21.0909,incorrect,T72_S14.M06
29,113,S-T072.1,47,281,7,S-T072.1_model_46,1.246,1.246,0.1358,0.1224,14.6634,8.0412,incorrect,T72_S14.M07
29,113,S-T072.1,48,282,8,S-T072.1_model_47,1.083,1.083,0.0051,0.0,77.2609,25.5767,incorrect,T72_S14.M08
29,113,S-T072.1,49,283,9,S-T072.1_model_48,0.964,0.964,0.0781,0.0612,20.1356,10.0547,incorrect,T72_S14.M09
29,113,S-T072.1,50,284,10,S-T072.1_model_49,1.089,1.089,0.11,0.1633,26.9114,5.2321,incorrect,T72_S14.M10
29,113,S-T072.1,6,240,6,S-T072.1_model_5,1.225,1.225,0.0519,0.0923,34.6476,18.255,incorrect,T72_S01.M06
29,113,S-T072.1,51,285,1,S-T072.1_model_50,4.215,4.215,0.0234,0.0,33.1867,16.0749,incorrect,T72_S17.M01
29,113,S-T072.1,52,286,2,S-T072.1_model_51,0.85,0.85,0.0922,0.0154,15.4186,8.7998,incorrect,T72_S17.M02
29,113,S-T072.1,53,287,3,S-T072.1_model_52,2.094,2.094,0.0612,0.0,19.3472,10.0672,incorrect,T72_S17.M03
29,113,S-T072.1,54,288,4,S-T072.1_model_53,1.472,1.472,0.309,0.3846,8.9332,5.5887,acceptable,T72_S17.M04
29,113,S-T072.1,55,289,5,S-T072.1_model_54,1.136,1.136,0.012,0.0,52.5378,14.518,incorrect,T72_S17.M05
29,113,S-T072.1,56,290,6,S-T072.1_model_55,0.716,0.716,0.0697,0.0408,20.2139,11.061,incorrect,T72_S17.M06
29,113,S-T072.1,57,291,7,S-T072.1_model_56,1.125,1.125,0.0605,0.1077,36.9925,9.6317,incorrect,T72_S17.M07
29,113,S-T072.1,58,292,8,S-T072.1_model_57,1.285,1.285,0.052,0.0923,34.5148,18.4826,incorrect,T72_S17.M08
29,113,S-T072.1,59,293,9,S-T072.1_model_58,0.784,0.784,0.0191,0.0,36.6079,19.3071,incorrect,T72_S17.M09
29,113,S-T072.1,60,294,10,S-T072.1_model_59,1.399,1.399,0.0104,0.0,54.8765,16.8893,incorrect,T72_S17.M10
29,113,S-T072.1,7,241,7,S-T072.1_model_6,1.465,1.465,0.0412,0.0615,35.2669,17.6242,incorrect,T72_S01.M07
29,113,S-T072.1,61,295,1,S-T072.1_model_60,0.167,0.167,0.0198,0.0,41.8096,10.5568,incorrect,T72_S19.M01
29,113,S-T072.1,62,296,2,S-T072.1_model_61,0.364,0.364,0.0198,0.0,41.8218,10.5568,incorrect,T72_S19.M02
29,113,S-T072.1,63,297,3,S-T072.1_model_62,0.159,0.159,0.0198,0.0,41.8787,10.5568,incorrect,T72_S19.M03
29,113,S-T072.1,64,298,4,S-T072.1_model_63,0.34,0.34,0.0198,0.0,41.8514,10.5568,incorrect,T72_S19.M04
29,113,S-T072.1,65,299,5,S-T072.1_model_64,0.42,0.42,0.0198,0.0,41.8249,10.5568,incorrect,T72_S19.M05
29,113,S-T072.1,66,300,6,S-T072.1_model_65,0.215,0.215,0.0197,0.0,42.0232,10.5568,incorrect,T72_S19.M06
